date,fips,confirmed,deaths
2020-03-30,21151,8,0
2020-03-30,21153,0,0
2020-03-30,21155,0,0
2020-03-30,21157,0,0
2020-03-30,21159,2,0
2020-03-30,21161,1,0
2020-03-30,21163,0,0
2020-03-30,21165,2,0
2020-03-30,21167,2,0
2020-03-30,21169,0,0
2020-03-30,21171,0,0
2020-03-30,21173,2,0
2020-03-30,21175,0,0
2020-03-30,21177,7,0
2020-03-30,21179,3,0
2020-03-30,21181,1,0
2020-03-30,21183,0,0
2020-03-30,21185,3,0
2020-03-30,21187,0,0
2020-03-30,21189,0,0
2020-03-30,21191,0,0
2020-03-30,21193,0,0
2020-03-30,21195,0,0
2020-03-30,21197,0,0
2020-03-30,21199,7,0
2020-03-30,21201,0,0
2020-03-30,21203,0,0
2020-03-30,21205,0,0
2020-03-30,21207,0,0
2020-03-30,21209,6,0
2020-03-30,21211,1,0
2020-03-30,21213,4,0
2020-03-30,21215,2,0
2020-03-30,21217,0,0
2020-03-30,21219,0,0
2020-03-30,21221,0,0
2020-03-30,21223,0,0
2020-03-30,21225,1,0
2020-03-30,21227,12,0
2020-03-30,21229,1,0
2020-03-30,21231,1,0
2020-03-30,21233,2,0
2020-03-30,21235,0,0
2020-03-30,21237,0,0
2020-03-30,21239,3,0
2020-03-30,22001,11,1
2020-03-30,22003,11,0
2020-03-30,22005,153,5
2020-03-30,22007,17,0
2020-03-30,22009,14,0
2020-03-30,22011,5,0
2020-03-30,22013,5,1
2020-03-30,22015,57,0
2020-03-30,22017,222,5
2020-03-30,22019,42,1
2020-03-30,22021,1,0
2020-03-30,22023,0,0
2020-03-30,22025,3,1
2020-03-30,22027,4,0
2020-03-30,22029,0,0
2020-03-30,22031,28,1
2020-03-30,22033,188,9
2020-03-30,22035,1,0
2020-03-30,22037,8,0
2020-03-30,22039,8,0
2020-03-30,22041,5,0
2020-03-30,22043,2,0
2020-03-30,22045,18,0
2020-03-30,22047,28,2
2020-03-30,22049,2,0
2020-03-30,22051,838,37
2020-03-30,22053,3,0
2020-03-30,22055,82,1
2020-03-30,22057,51,2
2020-03-30,22059,2,0
2020-03-30,22061,8,0
2020-03-30,22063,16,0
2020-03-30,22065,1,0
2020-03-30,22067,2,0
2020-03-30,22069,2,0
2020-03-30,22071,1480,86
2020-03-30,22073,44,1
2020-03-30,22075,22,2
2020-03-30,22077,2,0
2020-03-30,22079,44,1
2020-03-30,22081,1,0
2020-03-30,22083,2,0
2020-03-30,22085,1,0
2020-03-30,22087,53,2
2020-03-30,22089,36,3
2020-03-30,22091,0,0
2020-03-30,22093,65,3
2020-03-30,22095,75,8
2020-03-30,22097,15,1
2020-03-30,22099,20,3
2020-03-30,22101,10,0
2020-03-30,22103,186,4
2020-03-30,22105,18,0
2020-03-30,22107,0,0
2020-03-30,22109,34,1
2020-03-30,22111,9,0
2020-03-30,22113,3,1
2020-03-30,22115,3,0
2020-03-30,22117,22,1
2020-03-30,22119,11,1
2020-03-30,22121,12,1
2020-03-30,22123,0,0
2020-03-30,22125,4,0
2020-03-30,22127,1,0
2020-03-30,23001,8,0
2020-03-30,23003,0,0
2020-03-30,23005,154,3
2020-03-30,23007,2,0
2020-03-30,23009,0,0
2020-03-30,23011,10,0
2020-03-30,23013,4,0
2020-03-30,23015,8,0
2020-03-30,23017,9,0
2020-03-30,23019,12,0
2020-03-30,23021,0,0
2020-03-30,23023,7,0
2020-03-30,23025,1,0
2020-03-30,23027,2,0
2020-03-30,23029,0,0
2020-03-30,23031,53,0
2020-03-30,24001,0,0
2020-03-30,24003,110,0
2020-03-30,24005,186,1
2020-03-30,24009,12,0
2020-03-30,24011,4,0
2020-03-30,24013,82,1
2020-03-30,24015,13,0
2020-03-30,24017,33,1
2020-03-30,24019,0,0
2020-03-30,24021,26,0
2020-03-30,24023,3,0
2020-03-30,24025,24,0
2020-03-30,24027,96,1
2020-03-30,24029,3,0
2020-03-30,24031,341,1
2020-03-30,24033,294,6
2020-03-30,24035,4,0
2020-03-30,24037,9,0
2020-03-30,24039,1,0
2020-03-30,24041,4,0
2020-03-30,24043,7,0
2020-03-30,24045,6,1
2020-03-30,24047,3,0
2020-03-30,24510,152,2
2020-03-30,25001,173,2
2020-03-30,25003,162,3
2020-03-30,25005,263,2
2020-03-30,25007,0,0
2020-03-30,25009,653,6
2020-03-30,25011,49,2
2020-03-30,25013,255,4
2020-03-30,25015,46,0
2020-03-30,25017,1141,8
2020-03-30,25019,0,0
2020-03-30,25021,628,10
2020-03-30,25023,380,0
2020-03-30,25025,1115,5
2020-03-30,25027,390,5
2020-03-30,26001,0,0
2020-03-30,26003,0,0
2020-03-30,26005,2,0
2020-03-30,26007,0,0
2020-03-30,26009,2,0
2020-03-30,26011,0,0
2020-03-30,26013,0,0
2020-03-30,26015,1,0
2020-03-30,26017,9,0
2020-03-30,26019,0,0
2020-03-30,26021,32,0
2020-03-30,26023,0,0
2020-03-30,26025,17,0
2020-03-30,26027,4,0
2020-03-30,26029,4,0
2020-03-30,26031,1,0
2020-03-30,26033,0,0
2020-03-30,26035,1,0
2020-03-30,26037,19,0
2020-03-30,26039,1,0
2020-03-30,26041,1,0
2020-03-30,26043,0,0
2020-03-30,26045,15,0
2020-03-30,26047,4,0
2020-03-30,26049,150,7
2020-03-30,26051,2,0
2020-03-30,26053,1,1
2020-03-30,26055,7,0
2020-03-30,26057,3,0
2020-03-30,26059,12,1
2020-03-30,26061,1,0
2020-03-30,26063,3,0
2020-03-30,26065,73,0
2020-03-30,26067,4,0
2020-03-30,26069,1,0
2020-03-30,26071,0,0
2020-03-30,26073,5,1
2020-03-30,26075,37,1
2020-03-30,26077,24,1
2020-03-30,26079,5,0
2020-03-30,26081,96,1
2020-03-30,26083,0,0
2020-03-30,26085,0,0
2020-03-30,26087,6,0
2020-03-30,26089,1,0
2020-03-30,26091,15,0
2020-03-30,26093,64,2
2020-03-30,26095,0,0
2020-03-30,26097,0,0
2020-03-30,26099,728,27
2020-03-30,26101,1,0
2020-03-30,26103,3,0
2020-03-30,26105,0,0
2020-03-30,26107,2,1
2020-03-30,26109,0,0
2020-03-30,26111,9,0
2020-03-30,26113,1,1
2020-03-30,26115,45,0
2020-03-30,26117,4,0
2020-03-30,26119,0,0
2020-03-30,26121,18,2
2020-03-30,26123,1,0
2020-03-30,26125,1365,48
2020-03-30,26127,2,0
2020-03-30,26129,4,0
2020-03-30,26131,0,0
2020-03-30,26133,2,0
2020-03-30,26135,0,0
2020-03-30,26137,17,0
2020-03-30,26139,28,0
2020-03-30,26141,0,0
2020-03-30,26143,1,0
2020-03-30,26145,36,0
2020-03-30,26147,25,0
2020-03-30,26149,3,0
2020-03-30,26151,5,0
2020-03-30,26153,0,0
2020-03-30,26155,8,0
2020-03-30,26157,5,1
2020-03-30,26159,4,0
2020-03-30,26161,266,6
2020-03-30,26163,3195,83
2020-03-30,26165,2,0
2020-03-30,27001,0,0
2020-03-30,27003,22,0
2020-03-30,27005,0,0
2020-03-30,27007,3,0
2020-03-30,27009,1,0
2020-03-30,27011,1,0
2020-03-30,27013,9,0
2020-03-30,27015,0,0
2020-03-30,27017,0,0
2020-03-30,27019,10,0
2020-03-30,27021,1,0
2020-03-30,27023,0,0
2020-03-30,27025,3,0
2020-03-30,27027,4,0
2020-03-30,27029,2,0
2020-03-30,27031,0,0
2020-03-30,27033,1,0
2020-03-30,27035,0,0
2020-03-30,27037,46,0
2020-03-30,27039,8,0
2020-03-30,27041,1,0
2020-03-30,27043,1,0
2020-03-30,27045,7,0
2020-03-30,27047,0,0
2020-03-30,27049,3,0
2020-03-30,27051,0,0
2020-03-30,27053,190,5
2020-03-30,27055,0,0
2020-03-30,27057,0,0
2020-03-30,27059,2,0
2020-03-30,27061,1,0
2020-03-30,27063,1,0
2020-03-30,27065,0,0
2020-03-30,27067,1,0
2020-03-30,27069,0,0
2020-03-30,27071,0,0
2020-03-30,27073,1,0
2020-03-30,27075,0,0
2020-03-30,27077,0,0
2020-03-30,27079,13,0
2020-03-30,27081,1,0
2020-03-30,27083,0,0
2020-03-30,27085,0,0
2020-03-30,27087,1,0
2020-03-30,27089,0,0
2020-03-30,27091,23,2
2020-03-30,27093,1,0
2020-03-30,27095,0,0
2020-03-30,27097,0,0
2020-03-30,27099,12,0
2020-03-30,27101,0,0
2020-03-30,27103,3,0
2020-03-30,27105,0,0
2020-03-30,27107,0,0
2020-03-30,27109,51,0
2020-03-30,27111,1,0
2020-03-30,27113,0,0
2020-03-30,27115,0,0
2020-03-30,27117,0,0
2020-03-30,27119,0,0
2020-03-30,27121,0,0
2020-03-30,27123,50,2
2020-03-30,27125,0,0
2020-03-30,27127,0,0
2020-03-30,27129,1,0
2020-03-30,27131,3,0
2020-03-30,27133,0,0
2020-03-30,27135,0,0
2020-03-30,27137,12,0
2020-03-30,27139,10,0
2020-03-30,27141,7,0
2020-03-30,27143,1,0
2020-03-30,27145,5,0
2020-03-30,27147,6,0
2020-03-30,27149,0,0
2020-03-30,27151,0,0
2020-03-30,27153,0,0
2020-03-30,27155,0,0
2020-03-30,27157,6,0
2020-03-30,27159,0,0
2020-03-30,27161,3,0
2020-03-30,27163,34,0
2020-03-30,27165,1,0
2020-03-30,27167,1,0
2020-03-30,27169,5,0
2020-03-30,27171,6,0
2020-03-30,27173,0,0
2020-03-30,28001,7,0
2020-03-30,28003,0,0
2020-03-30,28005,4,0
2020-03-30,28007,9,0
2020-03-30,28009,4,0
2020-03-30,28011,11,0
2020-03-30,28013,3,0
2020-03-30,28015,1,0
2020-03-30,28017,10,0
2020-03-30,28019,5,0
2020-03-30,28021,1,0
2020-03-30,28023,1,0
2020-03-30,28025,2,0
2020-03-30,28027,18,0
2020-03-30,28029,8,0
2020-03-30,28031,1,0
2020-03-30,28033,71,1
2020-03-30,28035,19,0
2020-03-30,28037,3,0
2020-03-30,28039,3,0
2020-03-30,28041,0,0
2020-03-30,28043,3,0
2020-03-30,28045,15,1
2020-03-30,28047,43,1
2020-03-30,28049,66,0
2020-03-30,28051,13,1
2020-03-30,28053,2,0
2020-03-30,28055,0,0
2020-03-30,28057,3,0
2020-03-30,28059,34,0
2020-03-30,28061,0,0
2020-03-30,28063,1,0
2020-03-30,28065,0,0
2020-03-30,28067,5,0
2020-03-30,28069,1,0
2020-03-30,28071,13,0
2020-03-30,28073,4,0
2020-03-30,28075,15,0
2020-03-30,28077,5,0
2020-03-30,28079,5,0
2020-03-30,28081,21,1
2020-03-30,28083,15,0
2020-03-30,28085,9,0
2020-03-30,28087,10,0
2020-03-30,28089,37,0
2020-03-30,28091,4,0
2020-03-30,28093,13,0
2020-03-30,28095,5,0
2020-03-30,28097,6,0
2020-03-30,28099,4,0
2020-03-30,28101,1,0
2020-03-30,28103,2,0
2020-03-30,28105,15,0
2020-03-30,28107,5,0
2020-03-30,28109,27,0
2020-03-30,28111,2,1
2020-03-30,28113,14,0
2020-03-30,28115,3,0
2020-03-30,28117,4,0
2020-03-30,28119,4,0
2020-03-30,28121,35,1
2020-03-30,28123,7,0
2020-03-30,28125,1,0
2020-03-30,28127,2,0
2020-03-30,28129,1,0
2020-03-30,28131,0,0
2020-03-30,28133,10,1
2020-03-30,28135,2,0
2020-03-30,28137,9,0
2020-03-30,28139,23,2
2020-03-30,28141,0,0
2020-03-30,28143,6,1
2020-03-30,28145,3,0
2020-03-30,28147,5,0
2020-03-30,28149,1,0
2020-03-30,28151,16,0
2020-03-30,28153,0,0
2020-03-30,28155,3,1
2020-03-30,28157,12,2
2020-03-30,28159,4,0
2020-03-30,28161,3,0
2020-03-30,28163,5,0
2020-03-30,29001,1,0
2020-03-30,29003,0,0
2020-03-30,29005,1,0
2020-03-30,29007,0,0
2020-03-30,29009,1,0
2020-03-30,29011,0,0
2020-03-30,29013,1,0
2020-03-30,29015,1,0
2020-03-30,29017,1,0
2020-03-30,29019,59,1
2020-03-30,29021,3,0
2020-03-30,29023,0,0
2020-03-30,29025,0,0
2020-03-30,29027,13,0
2020-03-30,29029,11,1
2020-03-30,29031,13,0
2020-03-30,29033,0,0
2020-03-30,29035,2,0
2020-03-30,29037,9,0
2020-03-30,29039,5,0
2020-03-30,29041,3,0
2020-03-30,29043,12,0
2020-03-30,29045,0,0
2020-03-30,29047,13,0
2020-03-30,29049,4,0
2020-03-30,29051,25,0
2020-03-30,29053,1,0
2020-03-30,29055,1,0
2020-03-30,29057,0,0
2020-03-30,29059,0,0
2020-03-30,29061,0,0
2020-03-30,29063,0,0
2020-03-30,29065,0,0
2020-03-30,29067,0,0
2020-03-30,29069,6,0
2020-03-30,29071,7,0
2020-03-30,29073,0,0
2020-03-30,29075,0,0
2020-03-30,29077,48,4
2020-03-30,29079,0,0
2020-03-30,29081,0,0
2020-03-30,29083,1,1
2020-03-30,29085,0,0
2020-03-30,29087,0,0
2020-03-30,29089,0,0
2020-03-30,29091,0,0
2020-03-30,29093,0,0
2020-03-30,29095,56,1
2020-03-30,29097,6,0
2020-03-30,29099,18,0
2020-03-30,29101,10,0
2020-03-30,29103,0,0
2020-03-30,29105,0,0
2020-03-30,29107,17,0
2020-03-30,29109,0,0
2020-03-30,29111,0,0
2020-03-30,29113,5,0
2020-03-30,29115,0,0
2020-03-30,29117,1,0
2020-03-30,29119,2,0
2020-03-30,29121,1,0
2020-03-30,29123,0,0
2020-03-30,29125,1,0
2020-03-30,29127,0,0
2020-03-30,29129,0,0
2020-03-30,29131,0,0
2020-03-30,29133,0,0
2020-03-30,29135,2,0
2020-03-30,29137,0,0
2020-03-30,29139,2,0
2020-03-30,29141,1,0
2020-03-30,29143,0,0
2020-03-30,29145,4,0
2020-03-30,29147,0,0
2020-03-30,29149,0,0
2020-03-30,29151,1,0
2020-03-30,29153,0,0
2020-03-30,29155,2,0
2020-03-30,29157,12,0
2020-03-30,29159,1,0
2020-03-30,29161,0,0
2020-03-30,29163,1,0
2020-03-30,29165,7,0
2020-03-30,29167,0,0
2020-03-30,29169,7,0
2020-03-30,29171,0,0
2020-03-30,29173,1,0
2020-03-30,29175,1,0
2020-03-30,29177,1,0
2020-03-30,29179,2,0
2020-03-30,29181,2,0
2020-03-30,29183,56,2
2020-03-30,29185,0,0
2020-03-30,29186,0,0
2020-03-30,29187,3,0
2020-03-30,29189,366,2
2020-03-30,29195,0,0
2020-03-30,29197,0,0
2020-03-30,29199,0,0
2020-03-30,29201,5,0
2020-03-30,29203,0,0
2020-03-30,29205,1,0
2020-03-30,29207,2,0
2020-03-30,29209,1,0
2020-03-30,29211,0,0
2020-03-30,29213,2,0
2020-03-30,29215,1,0
2020-03-30,29217,0,0
2020-03-30,29219,2,0
2020-03-30,29221,0,0
2020-03-30,29223,0,0
2020-03-30,29225,0,0
2020-03-30,29227,0,0
2020-03-30,29229,4,0
2020-03-30,29510,102,1
2020-03-30,30001,0,0
2020-03-30,30003,0,0
2020-03-30,30005,0,0
2020-03-30,30007,3,0
2020-03-30,30009,0,0
2020-03-30,30011,0,0
2020-03-30,30013,7,0
2020-03-30,30015,0,0
2020-03-30,30017,0,0
2020-03-30,30019,0,0
2020-03-30,30021,0,0
2020-03-30,30023,2,0
2020-03-30,30025,0,0
2020-03-30,30027,0,0
2020-03-30,30029,9,0
2020-03-30,30031,67,0
2020-03-30,30033,0,0
2020-03-30,30035,0,0
2020-03-30,30037,0,0
2020-03-30,30039,0,0
2020-03-30,30041,1,0
2020-03-30,30043,2,0
2020-03-30,30045,0,0
2020-03-30,30047,3,0
2020-03-30,30049,11,0
2020-03-30,30051,0,0
2020-03-30,30053,4,1
2020-03-30,30055,0,0
2020-03-30,30057,4,2
2020-03-30,30059,1,0
2020-03-30,30061,0,0
2020-03-30,30063,12,0
2020-03-30,30065,0,0
2020-03-30,30067,2,0
2020-03-30,30069,0,0
2020-03-30,30071,0,0
2020-03-30,30073,0,0
2020-03-30,30075,0,0
2020-03-30,30077,0,0
2020-03-30,30079,0,0
2020-03-30,30081,1,0
2020-03-30,30083,0,0
2020-03-30,30085,1,0
2020-03-30,30087,0,0
2020-03-30,30089,0,0
2020-03-30,30091,0,0
2020-03-30,30093,9,0
2020-03-30,30095,0,0
2020-03-30,30097,0,0
2020-03-30,30099,0,0
2020-03-30,30101,6,2
2020-03-30,30103,0,0
2020-03-30,30105,0,0
2020-03-30,30107,0,0
2020-03-30,30109,0,0
2020-03-30,30111,26,0
2020-03-30,31001,3,0
2020-03-30,31003,0,0
2020-03-30,31005,0,0
2020-03-30,31007,0,0
2020-03-30,31009,0,0
2020-03-30,31011,0,0
2020-03-30,31013,0,0
2020-03-30,31015,0,0
2020-03-30,31017,0,0
2020-03-30,31019,6,0
2020-03-30,31021,0,0
2020-03-30,31023,0,0
2020-03-30,31025,2,0
2020-03-30,31027,0,0
2020-03-30,31029,0,0
2020-03-30,31031,0,0
2020-03-30,31033,0,0
2020-03-30,31035,0,0
2020-03-30,31037,0,0
2020-03-30,31039,0,0
2020-03-30,31041,0,0
2020-03-30,31043,0,0
2020-03-30,31045,0,0
2020-03-30,31047,1,0
2020-03-30,31049,0,0
2020-03-30,31051,0,0
2020-03-30,31053,3,0
2020-03-30,31055,75,1
2020-03-30,31057,0,0
2020-03-30,31059,0,0
2020-03-30,31061,0,0
2020-03-30,31063,0,0
2020-03-30,31065,0,0
2020-03-30,31067,0,0
2020-03-30,31069,0,0
2020-03-30,31071,0,0
2020-03-30,31073,1,0
2020-03-30,31075,0,0
2020-03-30,31077,0,0
2020-03-30,31079,6,1
2020-03-30,31081,0,0
2020-03-30,31083,0,0
2020-03-30,31085,0,0
2020-03-30,31087,0,0
2020-03-30,31089,0,0
2020-03-30,31091,0,0
2020-03-30,31093,0,0
2020-03-30,31095,0,0
2020-03-30,31097,0,0
2020-03-30,31099,1,0
2020-03-30,31101,0,0
2020-03-30,31103,0,0
2020-03-30,31105,0,0
2020-03-30,31107,2,0
2020-03-30,31109,8,0
2020-03-30,31111,5,0
2020-03-30,31113,0,0
2020-03-30,31115,0,0
2020-03-30,31117,0,0
2020-03-30,31119,2,0
2020-03-30,31121,0,0
2020-03-30,31123,0,0
2020-03-30,31125,0,0
2020-03-30,31127,1,0
2020-03-30,31129,0,0
2020-03-30,31131,0,0
2020-03-30,31133,0,0
2020-03-30,31135,0,0
2020-03-30,31137,0,0
2020-03-30,31139,0,0
2020-03-30,31141,1,0
2020-03-30,31143,0,0
2020-03-30,31145,0,0
2020-03-30,31147,0,0
2020-03-30,31149,0,0
2020-03-30,31151,0,0
2020-03-30,31153,13,0
2020-03-30,31155,2,0
2020-03-30,31157,1,0
2020-03-30,31159,0,0
2020-03-30,31161,0,0
2020-03-30,31163,0,0
2020-03-30,31165,0,0
2020-03-30,31167,0,0
2020-03-30,31169,0,0
2020-03-30,31171,0,0
2020-03-30,31173,0,0
2020-03-30,31175,0,0
2020-03-30,31177,9,0
2020-03-30,31179,0,0
2020-03-30,31181,0,0
2020-03-30,31183,0,0
2020-03-30,31185,1,0
2020-03-30,32001,0,0
2020-03-30,32003,753,14
2020-03-30,32005,5,0
2020-03-30,32007,3,0
2020-03-30,32009,0,0
2020-03-30,32011,0,0
2020-03-30,32013,1,0
2020-03-30,32015,0,0
2020-03-30,32017,0,0
2020-03-30,32019,1,0
2020-03-30,32021,0,0
2020-03-30,32023,1,0
2020-03-30,32027,0,0
2020-03-30,32029,0,0
2020-03-30,32031,111,1
2020-03-30,32033,0,0
2020-03-30,32510,5,0
2020-03-30,33001,9,0
2020-03-30,33003,10,0
2020-03-30,33005,3,0
2020-03-30,33007,0,0
2020-03-30,33009,29,0
2020-03-30,33011,69,2
2020-03-30,33013,18,0
2020-03-30,33015,100,1
2020-03-30,33017,17,0
2020-03-30,33019,3,0
2020-03-30,34001,29,0
2020-03-30,34003,2482,23
2020-03-30,34005,178,2
2020-03-30,34007,200,1
2020-03-30,34009,9,0
2020-03-30,34011,12,1
2020-03-30,34013,1564,13
2020-03-30,34015,89,1
2020-03-30,34017,1314,7
2020-03-30,34019,79,0
2020-03-30,34021,249,0
2020-03-30,34023,1123,12
2020-03-30,34025,1030,8
2020-03-30,34027,720,8
2020-03-30,34029,874,6
2020-03-30,34031,1091,10
2020-03-30,34033,3,0
2020-03-30,34035,349,6
2020-03-30,34037,113,1
2020-03-30,34039,1213,7
2020-03-30,34041,68,1
2020-03-30,35001,101,1
2020-03-30,35003,0,0
2020-03-30,35005,8,0
2020-03-30,35006,2,0
2020-03-30,35007,0,0
2020-03-30,35009,3,0
2020-03-30,35011,0,0
2020-03-30,35013,17,0
2020-03-30,35015,4,1
2020-03-30,35017,0,0
2020-03-30,35019,0,0
2020-03-30,35021,0,0
2020-03-30,35023,0,0
2020-03-30,35025,2,0
2020-03-30,35027,0,0
2020-03-30,35028,0,0
2020-03-30,35029,0,0
2020-03-30,35031,9,0
2020-03-30,35033,0,0
2020-03-30,35035,0,0
2020-03-30,35037,0,0
2020-03-30,35039,2,0
2020-03-30,35041,1,0
2020-03-30,35043,18,0
2020-03-30,35045,22,0
2020-03-30,35047,1,0
2020-03-30,35049,34,0
2020-03-30,35051,0,0
2020-03-30,35053,2,0
2020-03-30,35055,9,0
2020-03-30,35057,0,0
2020-03-30,35059,0,0
2020-03-30,35061,2,0
2020-03-30,36001,217,1
2020-03-30,36003,7,0
2020-03-30,36005,0,0
2020-03-30,36007,35,3
2020-03-30,36009,6,0
2020-03-30,36011,3,0
2020-03-30,36013,7,0
2020-03-30,36015,15,0
2020-03-30,36017,17,0
2020-03-30,36019,17,0
2020-03-30,36021,36,1
2020-03-30,36023,10,0
2020-03-30,36025,11,0
2020-03-30,36027,392,2
2020-03-30,36029,443,7
2020-03-30,36031,5,0
2020-03-30,36033,6,0
2020-03-30,36035,1,0
2020-03-30,36037,9,0
2020-03-30,36039,10,0
2020-03-30,36041,2,0
2020-03-30,36043,12,2
2020-03-30,36045,11,0
2020-03-30,36047,0,0
2020-03-30,36049,0,0
2020-03-30,36051,13,0
2020-03-30,36053,42,1
2020-03-30,36055,246,6
2020-03-30,36057,6,0
2020-03-30,36059,7344,39
2020-03-30,36061,37453,914
2020-03-30,36063,41,0
2020-03-30,36065,34,0
2020-03-30,36067,228,1
2020-03-30,36069,20,0
2020-03-30,36071,1435,5
2020-03-30,36073,4,0
2020-03-30,36075,15,0
2020-03-30,36077,17,1
2020-03-30,36079,167,0
2020-03-30,36081,0,0
2020-03-30,36083,52,0
2020-03-30,36085,0,0
2020-03-30,36087,2511,8
2020-03-30,36089,13,0
2020-03-30,36091,108,1
2020-03-30,36093,80,1
2020-03-30,36095,6,0
2020-03-30,36097,2,0
2020-03-30,36099,0,0
2020-03-30,36101,19,0
2020-03-30,36103,5791,40
2020-03-30,36105,101,0
2020-03-30,36107,7,0
2020-03-30,36109,70,0
2020-03-30,36111,190,0
2020-03-30,36113,18,0
2020-03-30,36115,9,0
2020-03-30,36117,15,0
2020-03-30,36119,9326,10
2020-03-30,36121,8,1
2020-03-30,36123,0,0
2020-03-30,37001,7,0
2020-03-30,37003,1,0
2020-03-30,37005,2,0
2020-03-30,37007,0,0
2020-03-30,37009,0,0
2020-03-30,37011,0,0
2020-03-30,37013,4,0
2020-03-30,37015,5,0
2020-03-30,37017,0,0
2020-03-30,37019,14,0
2020-03-30,37021,20,1
2020-03-30,37023,5,0
2020-03-30,37025,38,1
2020-03-30,37027,3,0
2020-03-30,37029,0,0
2020-03-30,37031,11,0
2020-03-30,37033,1,0
2020-03-30,37035,14,0
2020-03-30,37037,14,0
2020-03-30,37039,7,0
2020-03-30,37041,0,0
2020-03-30,37043,0,0
2020-03-30,37045,7,0
2020-03-30,37047,3,0
2020-03-30,37049,5,0
2020-03-30,37051,15,0
2020-03-30,37053,1,0
2020-03-30,37055,1,0
2020-03-30,37057,17,0
2020-03-30,37059,6,0
2020-03-30,37061,1,0
2020-03-30,37063,107,0
2020-03-30,37065,1,0
2020-03-30,37067,40,0
2020-03-30,37069,5,0
2020-03-30,37071,25,0
2020-03-30,37073,0,0
2020-03-30,37075,0,0
2020-03-30,37077,6,0
2020-03-30,37079,3,0
2020-03-30,37081,44,0
2020-03-30,37083,4,0
2020-03-30,37085,14,1
2020-03-30,37087,0,0
2020-03-30,37089,13,0
2020-03-30,37091,3,0
2020-03-30,37093,3,0
2020-03-30,37095,0,0
2020-03-30,37097,25,0
2020-03-30,37099,1,0
2020-03-30,37101,10,1
2020-03-30,37103,0,0
2020-03-30,37105,2,0
2020-03-30,37107,3,0
2020-03-30,37109,3,0
2020-03-30,37111,5,0
2020-03-30,37113,0,0
2020-03-30,37115,0,0
2020-03-30,37117,0,0
2020-03-30,37119,382,1
2020-03-30,37121,1,0
2020-03-30,37123,3,0
2020-03-30,37125,8,0
2020-03-30,37127,4,0
2020-03-30,37129,27,0
2020-03-30,37131,26,0
2020-03-30,37133,4,0
2020-03-30,37135,30,0
2020-03-30,37137,1,0
2020-03-30,37139,2,0
2020-03-30,37141,0,0
2020-03-30,37143,1,0
2020-03-30,37145,1,0
2020-03-30,37147,20,0
2020-03-30,37149,2,0
2020-03-30,37151,15,0
2020-03-30,37153,0,0
2020-03-30,37155,2,0
2020-03-30,37157,0,0
2020-03-30,37159,18,1
2020-03-30,37161,2,0
2020-03-30,37163,1,0
2020-03-30,37165,2,0
2020-03-30,37167,5,0
2020-03-30,37169,0,0
2020-03-30,37171,2,0
2020-03-30,37173,0,0
2020-03-30,37175,3,0
2020-03-30,37177,0,0
2020-03-30,37179,38,0
2020-03-30,37181,3,0
2020-03-30,37183,166,0
2020-03-30,37185,0,0
2020-03-30,37187,1,0
2020-03-30,37189,5,0
2020-03-30,37191,4,0
2020-03-30,37193,1,0
2020-03-30,37195,13,0
2020-03-30,37197,1,0
2020-03-30,37199,0,0
2020-03-30,38001,0,0
2020-03-30,38003,2,0
2020-03-30,38005,0,0
2020-03-30,38007,0,0
2020-03-30,38009,0,0
2020-03-30,38011,0,0
2020-03-30,38013,0,0
2020-03-30,38015,29,0
2020-03-30,38017,24,1
2020-03-30,38019,0,0
2020-03-30,38021,0,0
2020-03-30,38023,1,0
2020-03-30,38025,1,0
2020-03-30,38027,0,0
2020-03-30,38029,0,0
2020-03-30,38031,1,0
2020-03-30,38033,0,0
2020-03-30,38035,2,0
2020-03-30,38037,0,0
2020-03-30,38039,0,0
2020-03-30,38041,0,0
2020-03-30,38043,0,0
2020-03-30,38045,0,0
2020-03-30,38047,0,0
2020-03-30,38049,1,0
2020-03-30,38051,1,0
2020-03-30,38053,0,0
2020-03-30,38055,2,0
2020-03-30,38057,0,0
2020-03-30,38059,14,0
2020-03-30,38061,4,0
2020-03-30,38063,0,0
2020-03-30,38065,1,0
2020-03-30,38067,0,0
2020-03-30,38069,2,0
2020-03-30,38071,3,0
2020-03-30,38073,0,0
2020-03-30,38075,0,0
2020-03-30,38077,0,0
2020-03-30,38079,0,0
2020-03-30,38081,0,0
2020-03-30,38083,0,0
2020-03-30,38085,1,0
2020-03-30,38087,0,0
2020-03-30,38089,10,0
2020-03-30,38091,0,0
2020-03-30,38093,0,0
2020-03-30,38095,0,0
2020-03-30,38097,0,0
2020-03-30,38099,1,0
2020-03-30,38101,9,0
2020-03-30,38103,0,0
2020-03-30,38105,0,0
2020-03-30,39001,0,0
2020-03-30,39003,4,0
2020-03-30,39005,2,0
2020-03-30,39007,6,0
2020-03-30,39009,3,1
2020-03-30,39011,2,0
2020-03-30,39013,8,0
2020-03-30,39015,1,0
2020-03-30,39017,30,0
2020-03-30,39019,5,0
2020-03-30,39021,3,0
2020-03-30,39023,6,0
2020-03-30,39025,9,0
2020-03-30,39027,3,0
2020-03-30,39029,11,2
2020-03-30,39031,5,0
2020-03-30,39033,5,0
2020-03-30,39035,493,4
2020-03-30,39037,12,0
2020-03-30,39039,5,0
2020-03-30,39041,38,1
2020-03-30,39043,5,1
